,Govt ID #,Issuer/Government Name,County,Government Type,Year,variable,value
216,061-201-05,Denton County Road UD 1,Denton,OSD,2003,2002 M&O Tax Rate ,0.05
217,066-201-33,Duval County Vocational District,Duval,OSD,2003,2002 M&O Tax Rate ,0.0144
218,170-001-09,East Montgomery County ID,Montgomery,OSD,2003,2002 M&O Tax Rate ,0.0
219,079-203-10,Fort Bend Parkway Road District,Fort Bend,OSD,2003,2002 M&O Tax Rate ,0.0
220,084-201-12,Galveston County Road and Flood District,Galveston,OSD,2003,2002 M&O Tax Rate ,0.0124
221,246-201-09,Georgetown Village PID 1,Williamson,OSD,2003,2002 M&O Tax Rate ,0.2
222,101-201-33,Harris County Department of Education,Harris,OSD,2003,2002 M&O Tax Rate ,0.00629
223,247-209-10,HELROBQ Road District,Wilson,OSD,2003,2002 M&O Tax Rate ,0.0
224,133-202-10,Heritage Park Road District,Kerr,OSD,2003,2002 M&O Tax Rate ,0.15
225,108-203-10,Hidalgo County Road District 5,Hidalgo,OSD,2003,2002 M&O Tax Rate ,0.0
226,111-201-45,Hood County Library District,Hood,OSD,2003,2002 M&O Tax Rate ,0.01171
227,015-002-OT,Housing Authority of Bexar County,Bexar,OSD,2003,2002 M&O Tax Rate ,0.0
228,091-OT,Housing Authority of the City of Denison,Grayson,OSD,2003,2002 M&O Tax Rate ,0.0
229,220-OT,Housing Authority of the City of Fort Worth,Tarrant,OSD,2003,2002 M&O Tax Rate ,0.0
230,226-OT,Housing Authority of the City of San Angelo,Tom Green,OSD,2003,2002 M&O Tax Rate ,0.0
231,015-001-OT,Housing Authority of the City of San Antonio,Bexar,OSD,2003,2002 M&O Tax Rate ,0.0
232,227-OT,Housing Authority of Travis County,Travis,OSD,2003,2002 M&O Tax Rate ,0.0
233,133-203-10,Ingram Hills Road District,Kerr,OSD,2003,2002 M&O Tax Rate ,0.15
234,118-203-10,Irion County Road District,Irion,OSD,2003,2002 M&O Tax Rate ,0.0
235,133-206-10,Kerrville South Road District,Kerr,OSD,2003,2002 M&O Tax Rate ,0.15
236,247-206-10,Kothman Road District,Wilson,OSD,2003,2002 M&O Tax Rate ,0.0
237,133-208-10,Lake Ingram Estates Road District,Kerr,OSD,2003,2002 M&O Tax Rate ,1.045
238,150-201-10,Llano County Road District 1,Llano,OSD,2003,2002 M&O Tax Rate ,0.01
239,174-202-10,Nacogdoches County Road District 3,Nacogdoches,OSD,2003,2002 M&O Tax Rate ,0.0
240,057-001-OT,North Texas Tollway Authority,Dallas,OSD,2003,2002 M&O Tax Rate ,0.0
241,057-001-OTcp,North Texas Tollway Authority-Commercial Paper,Dallas,OSD,2003,2002 M&O Tax Rate ,0.0
242,246-002-10,Northeast Round Rock Road District 1,Williamson,OSD,2003,2002 M&O Tax Rate ,0.0
243,101-258-05,Northgate Crossing Road UD,Harris,OSD,2003,2002 M&O Tax Rate ,0.033
244,227-208-10,Northwest Travis County Road District 3,Travis,OSD,2003,2002 M&O Tax Rate ,0.0
245,247-208-10,Oak Hills Development Road District,Wilson,OSD,2003,2002 M&O Tax Rate ,0.0
246,133-204-10,Oakridge Road District,Kerr,OSD,2003,2002 M&O Tax Rate ,0.15
247,105-202-10,Pioneer Trail Road District 1,Hays,OSD,2003,2002 M&O Tax Rate ,0.0
248,247-207-10,President’s Park Road District,Wilson,OSD,2003,2002 M&O Tax Rate ,0.0
249,192-203-10,Reagan County Road District,Reagan,OSD,2003,2002 M&O Tax Rate ,0.02
250,108-000-OT,Rio Grande Valley Pollution Control Authority,Hidalgo,OSD,2003,2002 M&O Tax Rate ,0.0
251,187-000-OT,Sam Rayburn Municipal Power Agency,Polk +,OSD,2003,2002 M&O Tax Rate ,0.0
252,170-201-10,South Montgomery County Road District 1,Montgomery,OSD,2003,2002 M&O Tax Rate ,0.0
253,246-000-10,Southeast Williamson County Road District 1,Williamson,OSD,2003,2002 M&O Tax Rate ,0.0
254,227-000-10,Southwest Travis County Road District 1,Travis,OSD,2003,2002 M&O Tax Rate ,0.0
255,246-001-10,Southwest Williamson County Road District 1,Williamson,OSD,2003,2002 M&O Tax Rate ,0.0
256,133-207-10,Spring Creek Ranch Road District,Kerr,OSD,2003,2002 M&O Tax Rate ,0.15
257,105-201-10,Springlake Road District 1,Hays,OSD,2003,2002 M&O Tax Rate ,0.0
258,217-201-10,Stonewall Road District,Stonewall,OSD,2003,2002 M&O Tax Rate ,0.0
259,011-201-10,Stony Point Road District,Bastrop,OSD,2003,2002 M&O Tax Rate ,0.619
260,133-205-10,Summerhill/Ball Drive Road District,Kerr,OSD,2003,2002 M&O Tax Rate ,0.15
261,021-OT,Texas Municipal Power Agency,Brazos +,OSD,2003,2002 M&O Tax Rate ,0.0
262,021-OTcp,Texas Municipal Power Agency-Commercial Paper,Brazos +,OSD,2003,2002 M&O Tax Rate ,0.0
263,170-002-09,Town Center ID,Montgomery,OSD,2003,2002 M&O Tax Rate ,0.0
264,188-201-10,Valle de Oro Road District,Potter,OSD,2003,2002 M&O Tax Rate ,0.1694
265,237-000-10,Waller County FM,Waller,OSD,2003,2002 M&O Tax Rate ,0.0
266,188-202-10,Walnut Hills Road District,Potter,OSD,2003,2002 M&O Tax Rate ,0.2018
267,133-201-10,West Creek Road District,Kerr,OSD,2003,2002 M&O Tax Rate ,0.0
268,152-OT,West Texas Municipal Power Agency,Lubbock,OSD,2003,2002 M&O Tax Rate ,0.0
269,247-204-10,Wilson County Park Road District,Wilson,OSD,2003,2002 M&O Tax Rate ,0.0
270,248-203-10,Winkler County Road District,Winkler,OSD,2003,2002 M&O Tax Rate ,0.0703
271,170-208-05,Woodlands Road UD 1 The,Montgomery,OSD,2003,2002 M&O Tax Rate ,0.0
272,221-OT,Abilene-Taylor County Events Venue District,Taylor,OSD,2003,2002 I&S Tax Rate ,0.0
273,188-OT,Amarillo-Potter Events Venue District,Potter,OSD,2003,2002 I&S Tax Rate ,0.0
274,246-201-10,Avery Ranch Road District 1,Williamson,OSD,2003,2002 I&S Tax Rate ,0.0
275,015-201-12,Bexar County Road and Flood District,Bexar,OSD,2003,2002 I&S Tax Rate ,0.0181
276,247-205-10,Blackjack Road District,Wilson,OSD,2003,2002 I&S Tax Rate ,0.1046
277,021-000-OT,Bryan Higher Education Authority,Brazos,OSD,2003,2002 I&S Tax Rate ,0.0
278,105-203-10,Burnett Ranch Road District,Hays,OSD,2003,2002 I&S Tax Rate ,0.0564
279,247-202-10,CLPP Road District,Wilson,OSD,2003,2002 I&S Tax Rate ,0.0836
280,048-201-10,Concho County Lateral Road District,Concho,OSD,2003,2002 I&S Tax Rate ,0.0
281,247-210-10,Country Acres Road District,Wilson,OSD,2003,2002 I&S Tax Rate ,0.0
282,057-OT,Dallas Area Rapid Transit,Dallas,OSD,2003,2002 I&S Tax Rate ,0.0
283,057-OTcp,Dallas Area Rapid Transit-Commercial Paper,Dallas,OSD,2003,2002 I&S Tax Rate ,0.0
284,061-201-05,Denton County Road UD 1,Denton,OSD,2003,2002 I&S Tax Rate ,0.41
285,066-201-33,Duval County Vocational District,Duval,OSD,2003,2002 I&S Tax Rate ,0.0
286,170-001-09,East Montgomery County ID,Montgomery,OSD,2003,2002 I&S Tax Rate ,0.0
287,079-203-10,Fort Bend Parkway Road District,Fort Bend,OSD,2003,2002 I&S Tax Rate ,0.4217
288,084-201-12,Galveston County Road and Flood District,Galveston,OSD,2003,2002 I&S Tax Rate ,0.0
289,246-201-09,Georgetown Village PID 1,Williamson,OSD,2003,2002 I&S Tax Rate ,0.0
290,101-201-33,Harris County Department of Education,Harris,OSD,2003,2002 I&S Tax Rate ,0.0
291,247-209-10,HELROBQ Road District,Wilson,OSD,2003,2002 I&S Tax Rate ,0.2545
292,133-202-10,Heritage Park Road District,Kerr,OSD,2003,2002 I&S Tax Rate ,0.0
293,108-203-10,Hidalgo County Road District 5,Hidalgo,OSD,2003,2002 I&S Tax Rate ,0.0109
294,111-201-45,Hood County Library District,Hood,OSD,2003,2002 I&S Tax Rate ,0.0
295,015-002-OT,Housing Authority of Bexar County,Bexar,OSD,2003,2002 I&S Tax Rate ,0.0
296,091-OT,Housing Authority of the City of Denison,Grayson,OSD,2003,2002 I&S Tax Rate ,0.0
297,220-OT,Housing Authority of the City of Fort Worth,Tarrant,OSD,2003,2002 I&S Tax Rate ,0.0
298,226-OT,Housing Authority of the City of San Angelo,Tom Green,OSD,2003,2002 I&S Tax Rate ,0.0
299,015-001-OT,Housing Authority of the City of San Antonio,Bexar,OSD,2003,2002 I&S Tax Rate ,0.0
300,227-OT,Housing Authority of Travis County,Travis,OSD,2003,2002 I&S Tax Rate ,0.0
301,133-203-10,Ingram Hills Road District,Kerr,OSD,2003,2002 I&S Tax Rate ,0.0
302,118-203-10,Irion County Road District,Irion,OSD,2003,2002 I&S Tax Rate ,0.0
303,133-206-10,Kerrville South Road District,Kerr,OSD,2003,2002 I&S Tax Rate ,0.0
304,247-206-10,Kothman Road District,Wilson,OSD,2003,2002 I&S Tax Rate ,0.0902
305,133-208-10,Lake Ingram Estates Road District,Kerr,OSD,2003,2002 I&S Tax Rate ,0.0
306,150-201-10,Llano County Road District 1,Llano,OSD,2003,2002 I&S Tax Rate ,0.0
307,174-202-10,Nacogdoches County Road District 3,Nacogdoches,OSD,2003,2002 I&S Tax Rate ,0.0
308,057-001-OT,North Texas Tollway Authority,Dallas,OSD,2003,2002 I&S Tax Rate ,0.0
309,057-001-OTcp,North Texas Tollway Authority-Commercial Paper,Dallas,OSD,2003,2002 I&S Tax Rate ,0.0
310,246-002-10,Northeast Round Rock Road District 1,Williamson,OSD,2003,2002 I&S Tax Rate ,0.0
311,101-258-05,Northgate Crossing Road UD,Harris,OSD,2003,2002 I&S Tax Rate ,0.39
312,227-208-10,Northwest Travis County Road District 3,Travis,OSD,2003,2002 I&S Tax Rate ,0.15
313,247-208-10,Oak Hills Development Road District,Wilson,OSD,2003,2002 I&S Tax Rate ,0.1705
314,133-204-10,Oakridge Road District,Kerr,OSD,2003,2002 I&S Tax Rate ,0.0
315,105-202-10,Pioneer Trail Road District 1,Hays,OSD,2003,2002 I&S Tax Rate ,0.0
316,247-207-10,President’s Park Road District,Wilson,OSD,2003,2002 I&S Tax Rate ,0.1981
317,192-203-10,Reagan County Road District,Reagan,OSD,2003,2002 I&S Tax Rate ,0.0
318,108-000-OT,Rio Grande Valley Pollution Control Authority,Hidalgo,OSD,2003,2002 I&S Tax Rate ,0.0
319,187-000-OT,Sam Rayburn Municipal Power Agency,Polk +,OSD,2003,2002 I&S Tax Rate ,0.0
320,170-201-10,South Montgomery County Road District 1,Montgomery,OSD,2003,2002 I&S Tax Rate ,0.016
321,246-000-10,Southeast Williamson County Road District 1,Williamson,OSD,2003,2002 I&S Tax Rate ,0.0
322,227-000-10,Southwest Travis County Road District 1,Travis,OSD,2003,2002 I&S Tax Rate ,0.0
323,246-001-10,Southwest Williamson County Road District 1,Williamson,OSD,2003,2002 I&S Tax Rate ,0.0
324,133-207-10,Spring Creek Ranch Road District,Kerr,OSD,2003,2002 I&S Tax Rate ,0.0
325,105-201-10,Springlake Road District 1,Hays,OSD,2003,2002 I&S Tax Rate ,0.2418
326,217-201-10,Stonewall Road District,Stonewall,OSD,2003,2002 I&S Tax Rate ,0.0
327,011-201-10,Stony Point Road District,Bastrop,OSD,2003,2002 I&S Tax Rate ,0.0
328,133-205-10,Summerhill/Ball Drive Road District,Kerr,OSD,2003,2002 I&S Tax Rate ,0.0
329,021-OT,Texas Municipal Power Agency,Brazos +,OSD,2003,2002 I&S Tax Rate ,0.0
330,021-OTcp,Texas Municipal Power Agency-Commercial Paper,Brazos +,OSD,2003,2002 I&S Tax Rate ,0.0
331,170-002-09,Town Center ID,Montgomery,OSD,2003,2002 I&S Tax Rate ,0.0
332,188-201-10,Valle de Oro Road District,Potter,OSD,2003,2002 I&S Tax Rate ,0.0
333,237-000-10,Waller County FM,Waller,OSD,2003,2002 I&S Tax Rate ,0.0
334,188-202-10,Walnut Hills Road District,Potter,OSD,2003,2002 I&S Tax Rate ,0.0
335,133-201-10,West Creek Road District,Kerr,OSD,2003,2002 I&S Tax Rate ,0.0
336,152-OT,West Texas Municipal Power Agency,Lubbock,OSD,2003,2002 I&S Tax Rate ,0.0
337,247-204-10,Wilson County Park Road District,Wilson,OSD,2003,2002 I&S Tax Rate ,0.055
338,248-203-10,Winkler County Road District,Winkler,OSD,2003,2002 I&S Tax Rate ,0.0
339,170-208-05,Woodlands Road UD 1 The,Montgomery,OSD,2003,2002 I&S Tax Rate ,0.5
340,221-OT,Abilene-Taylor County Events Venue District,Taylor,OSD,2003,2002 TOTAL Tax Rate ,0.0
341,188-OT,Amarillo-Potter Events Venue District,Potter,OSD,2003,2002 TOTAL Tax Rate ,0.0
342,246-201-10,Avery Ranch Road District 1,Williamson,OSD,2003,2002 TOTAL Tax Rate ,0.275
343,015-201-12,Bexar County Road and Flood District,Bexar,OSD,2003,2002 TOTAL Tax Rate ,0.0181
344,247-205-10,Blackjack Road District,Wilson,OSD,2003,2002 TOTAL Tax Rate ,0.1046
345,021-000-OT,Bryan Higher Education Authority,Brazos,OSD,2003,2002 TOTAL Tax Rate ,0.0
346,105-203-10,Burnett Ranch Road District,Hays,OSD,2003,2002 TOTAL Tax Rate ,0.0564
347,247-202-10,CLPP Road District,Wilson,OSD,2003,2002 TOTAL Tax Rate ,0.0836
348,048-201-10,Concho County Lateral Road District,Concho,OSD,2003,2002 TOTAL Tax Rate ,0.09172
349,247-210-10,Country Acres Road District,Wilson,OSD,2003,2002 TOTAL Tax Rate ,0.0
350,057-OT,Dallas Area Rapid Transit,Dallas,OSD,2003,2002 TOTAL Tax Rate ,0.0
351,057-OTcp,Dallas Area Rapid Transit-Commercial Paper,Dallas,OSD,2003,2002 TOTAL Tax Rate ,0.0
352,061-201-05,Denton County Road UD 1,Denton,OSD,2003,2002 TOTAL Tax Rate ,0.46
353,066-201-33,Duval County Vocational District,Duval,OSD,2003,2002 TOTAL Tax Rate ,0.0144
354,170-001-09,East Montgomery County ID,Montgomery,OSD,2003,2002 TOTAL Tax Rate ,0.0
355,079-203-10,Fort Bend Parkway Road District,Fort Bend,OSD,2003,2002 TOTAL Tax Rate ,0.4217
356,084-201-12,Galveston County Road and Flood District,Galveston,OSD,2003,2002 TOTAL Tax Rate ,0.0124
357,246-201-09,Georgetown Village PID 1,Williamson,OSD,2003,2002 TOTAL Tax Rate ,0.2
358,101-201-33,Harris County Department of Education,Harris,OSD,2003,2002 TOTAL Tax Rate ,0.00629
359,247-209-10,HELROBQ Road District,Wilson,OSD,2003,2002 TOTAL Tax Rate ,0.2545
360,133-202-10,Heritage Park Road District,Kerr,OSD,2003,2002 TOTAL Tax Rate ,0.15
361,108-203-10,Hidalgo County Road District 5,Hidalgo,OSD,2003,2002 TOTAL Tax Rate ,0.0109
362,111-201-45,Hood County Library District,Hood,OSD,2003,2002 TOTAL Tax Rate ,0.01171
363,015-002-OT,Housing Authority of Bexar County,Bexar,OSD,2003,2002 TOTAL Tax Rate ,0.0
364,091-OT,Housing Authority of the City of Denison,Grayson,OSD,2003,2002 TOTAL Tax Rate ,0.0
365,220-OT,Housing Authority of the City of Fort Worth,Tarrant,OSD,2003,2002 TOTAL Tax Rate ,0.0
366,226-OT,Housing Authority of the City of San Angelo,Tom Green,OSD,2003,2002 TOTAL Tax Rate ,0.0
367,015-001-OT,Housing Authority of the City of San Antonio,Bexar,OSD,2003,2002 TOTAL Tax Rate ,0.0
368,227-OT,Housing Authority of Travis County,Travis,OSD,2003,2002 TOTAL Tax Rate ,0.0
369,133-203-10,Ingram Hills Road District,Kerr,OSD,2003,2002 TOTAL Tax Rate ,0.15
370,118-203-10,Irion County Road District,Irion,OSD,2003,2002 TOTAL Tax Rate ,0.0
371,133-206-10,Kerrville South Road District,Kerr,OSD,2003,2002 TOTAL Tax Rate ,0.15
372,247-206-10,Kothman Road District,Wilson,OSD,2003,2002 TOTAL Tax Rate ,0.0902
373,133-208-10,Lake Ingram Estates Road District,Kerr,OSD,2003,2002 TOTAL Tax Rate ,1.045
374,150-201-10,Llano County Road District 1,Llano,OSD,2003,2002 TOTAL Tax Rate ,0.01
375,174-202-10,Nacogdoches County Road District 3,Nacogdoches,OSD,2003,2002 TOTAL Tax Rate ,0.0
376,057-001-OT,North Texas Tollway Authority,Dallas,OSD,2003,2002 TOTAL Tax Rate ,0.0
377,057-001-OTcp,North Texas Tollway Authority-Commercial Paper,Dallas,OSD,2003,2002 TOTAL Tax Rate ,0.0
378,246-002-10,Northeast Round Rock Road District 1,Williamson,OSD,2003,2002 TOTAL Tax Rate ,0.0
379,101-258-05,Northgate Crossing Road UD,Harris,OSD,2003,2002 TOTAL Tax Rate ,0.423
380,227-208-10,Northwest Travis County Road District 3,Travis,OSD,2003,2002 TOTAL Tax Rate ,0.15
381,247-208-10,Oak Hills Development Road District,Wilson,OSD,2003,2002 TOTAL Tax Rate ,0.1705
382,133-204-10,Oakridge Road District,Kerr,OSD,2003,2002 TOTAL Tax Rate ,0.15
383,105-202-10,Pioneer Trail Road District 1,Hays,OSD,2003,2002 TOTAL Tax Rate ,0.0
384,247-207-10,President’s Park Road District,Wilson,OSD,2003,2002 TOTAL Tax Rate ,0.1981
385,192-203-10,Reagan County Road District,Reagan,OSD,2003,2002 TOTAL Tax Rate ,0.02
386,108-000-OT,Rio Grande Valley Pollution Control Authority,Hidalgo,OSD,2003,2002 TOTAL Tax Rate ,0.0
387,187-000-OT,Sam Rayburn Municipal Power Agency,Polk +,OSD,2003,2002 TOTAL Tax Rate ,0.0
388,170-201-10,South Montgomery County Road District 1,Montgomery,OSD,2003,2002 TOTAL Tax Rate ,0.016
389,246-000-10,Southeast Williamson County Road District 1,Williamson,OSD,2003,2002 TOTAL Tax Rate ,0.0
390,227-000-10,Southwest Travis County Road District 1,Travis,OSD,2003,2002 TOTAL Tax Rate ,0.0
391,246-001-10,Southwest Williamson County Road District 1,Williamson,OSD,2003,2002 TOTAL Tax Rate ,0.0
392,133-207-10,Spring Creek Ranch Road District,Kerr,OSD,2003,2002 TOTAL Tax Rate ,0.15
393,105-201-10,Springlake Road District 1,Hays,OSD,2003,2002 TOTAL Tax Rate ,0.2418
394,217-201-10,Stonewall Road District,Stonewall,OSD,2003,2002 TOTAL Tax Rate ,0.0
395,011-201-10,Stony Point Road District,Bastrop,OSD,2003,2002 TOTAL Tax Rate ,0.619
396,133-205-10,Summerhill/Ball Drive Road District,Kerr,OSD,2003,2002 TOTAL Tax Rate ,0.15
397,021-OT,Texas Municipal Power Agency,Brazos +,OSD,2003,2002 TOTAL Tax Rate ,0.0
398,021-OTcp,Texas Municipal Power Agency-Commercial Paper,Brazos +,OSD,2003,2002 TOTAL Tax Rate ,0.0
399,170-002-09,Town Center ID,Montgomery,OSD,2003,2002 TOTAL Tax Rate ,0.0
400,188-201-10,Valle de Oro Road District,Potter,OSD,2003,2002 TOTAL Tax Rate ,0.1694
401,237-000-10,Waller County FM,Waller,OSD,2003,2002 TOTAL Tax Rate ,0.0
402,188-202-10,Walnut Hills Road District,Potter,OSD,2003,2002 TOTAL Tax Rate ,0.2018
403,133-201-10,West Creek Road District,Kerr,OSD,2003,2002 TOTAL Tax Rate ,0.0
404,152-OT,West Texas Municipal Power Agency,Lubbock,OSD,2003,2002 TOTAL Tax Rate ,0.0
405,247-204-10,Wilson County Park Road District,Wilson,OSD,2003,2002 TOTAL Tax Rate ,0.055
406,248-203-10,Winkler County Road District,Winkler,OSD,2003,2002 TOTAL Tax Rate ,0.0703
407,170-208-05,Woodlands Road UD 1 The,Montgomery,OSD,2003,2002 TOTAL Tax Rate ,0.5
408,221-OT,Abilene-Taylor County Events Venue District,Taylor,OSD,2003,2002 Tax Year Assessed Valuation (AV) ,0.0
409,188-OT,Amarillo-Potter Events Venue District,Potter,OSD,2003,2002 Tax Year Assessed Valuation (AV) ,0.0
410,246-201-10,Avery Ranch Road District 1,Williamson,OSD,2003,2002 Tax Year Assessed Valuation (AV) ,89502133.0
411,015-201-12,Bexar County Road and Flood District,Bexar,OSD,2003,2002 Tax Year Assessed Valuation (AV) ,43956690608.0
412,247-205-10,Blackjack Road District,Wilson,OSD,2003,2002 Tax Year Assessed Valuation (AV) ,2613998.0
413,021-000-OT,Bryan Higher Education Authority,Brazos,OSD,2003,2002 Tax Year Assessed Valuation (AV) ,0.0
414,105-203-10,Burnett Ranch Road District,Hays,OSD,2003,2002 Tax Year Assessed Valuation (AV) ,14611534.0
415,247-202-10,CLPP Road District,Wilson,OSD,2003,2002 Tax Year Assessed Valuation (AV) ,10581820.0
416,048-201-10,Concho County Lateral Road District,Concho,OSD,2003,2002 Tax Year Assessed Valuation (AV) ,184180506.0
417,247-210-10,Country Acres Road District,Wilson,OSD,2003,2002 Tax Year Assessed Valuation (AV) ,0.0
418,057-OT,Dallas Area Rapid Transit,Dallas,OSD,2003,2002 Tax Year Assessed Valuation (AV) ,0.0
419,057-OTcp,Dallas Area Rapid Transit-Commercial Paper,Dallas,OSD,2003,2002 Tax Year Assessed Valuation (AV) ,0.0
420,061-201-05,Denton County Road UD 1,Denton,OSD,2003,2002 Tax Year Assessed Valuation (AV) ,556115269.0
421,066-201-33,Duval County Vocational District,Duval,OSD,2003,2002 Tax Year Assessed Valuation (AV) ,542863637.0
422,170-001-09,East Montgomery County ID,Montgomery,OSD,2003,2002 Tax Year Assessed Valuation (AV) ,0.0
423,079-203-10,Fort Bend Parkway Road District,Fort Bend,OSD,2003,2002 Tax Year Assessed Valuation (AV) ,51496570.0
424,084-201-12,Galveston County Road and Flood District,Galveston,OSD,2003,2002 Tax Year Assessed Valuation (AV) ,12333663637.0
425,246-201-09,Georgetown Village PID 1,Williamson,OSD,2003,2002 Tax Year Assessed Valuation (AV) ,38279299.0
426,101-201-33,Harris County Department of Education,Harris,OSD,2003,2002 Tax Year Assessed Valuation (AV) ,1.77223841084e+11
427,247-209-10,HELROBQ Road District,Wilson,OSD,2003,2002 Tax Year Assessed Valuation (AV) ,4645682.0
